SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100241,Cash loans,F,N,N,0,67500,431280,17797.5,360000,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.015221,-9187,-270,-3663,-725,,1,1,1,1,0,0,Laborers,2,2,2,FRIDAY,14,1,1,0,1,1,1,Business Entity Type 3,,0.090921892,0.633031641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100245,Cash loans,F,N,N,0,112500,364896,20947.5,315000,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.016612,-13365,-1397,-5725,-5788,,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,17,0,0,0,0,0,0,Industry: type 12,0.637953186,0.670889929,0.546023197,0.1814,0.0292,0.9752,0.66,0.0194,0,0.0345,0.1667,0.2083,0.0759,0.1471,0.0898,0.0039,0.006,0.1849,0.0303,0.9752,0.6733,0.0196,0,0.0345,0.1667,0.2083,0.0777,0.1607,0.0935,0.0039,0.0064,0.1832,0.0292,0.9752,0.6645,0.0195,0,0.0345,0.1667,0.2083,0.0773,0.1496,0.0914,0.0039,0.0062,reg oper account,block of flats,0.0825,"Stone, brick",No,1,0,1,0,-2264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100253,Cash loans,F,Y,Y,0,171000,819792,39568.5,720000,Family,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.010966,-15631,-3060,-1545,-3162,1,1,1,0,1,0,0,Accountants,1,2,2,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.398750896,0.608333206,0.676992503,0.3309,0.2276,0.9856,0.8028,0.151,0.36,0.3103,0.3333,0.375,,0.269,0.2138,0.0039,0.0103,0.3372,0.2362,0.9856,0.8105,0.1524,0.3625,0.3103,0.3333,0.375,,0.2938,0.2227,0.0039,0.0109,0.3341,0.2276,0.9856,0.8054,0.1519,0.36,0.3103,0.3333,0.375,,0.2736,0.2176,0.0039,0.0106,org spec account,block of flats,0.2529,Block,No,0,0,0,0,-2302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100256,Cash loans,M,Y,Y,0,121500,119925,13563,112500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-10125,-1161,-239,-2335,19,1,1,0,1,0,0,Core staff,1,2,2,WEDNESDAY,15,0,0,0,0,0,0,Trade: type 7,,0.496699927,0.320163367,0.0804,0.0938,0.9886,0.8436,0.1385,0,0.2069,0.1667,0.0417,0.0315,0.0656,0.0822,0,0,0.0819,0.0974,0.9886,0.8497,0.1398,0,0.2069,0.1667,0.0417,0.0322,0.0716,0.0857,0,0,0.0812,0.0938,0.9886,0.8457,0.1394,0,0.2069,0.1667,0.0417,0.0321,0.0667,0.0837,0,0,reg oper account,block of flats,0.0757,"Stone, brick",No,0,0,0,0,-1198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
100271,Cash loans,F,Y,Y,0,270000,1800000,98770.5,1800000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-23139,365243,-262,-4637,0,1,0,0,1,0,0,,2,2,2,MONDAY,11,0,0,0,0,0,0,XNA,,0.749421565,0.72094415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
100278,Cash loans,F,N,Y,1,121500,450000,35685,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005002,-10834,-1787,-4039,-365,,1,1,1,1,0,0,Sales staff,3,3,3,TUESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.430627662,0.472078724,0.300107757,0.0062,,0.9657,0.5308,,,,0,,,0.005,0.0022,,0,0.0063,,0.9657,0.5492,,,,0,,,0.0055,0.0023,,0,0.0062,,0.9657,0.5371,,,,0,,,0.0051,0.0023,,0,reg oper spec account,block of flats,0.0028,Wooden,No,5,1,5,1,-358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100280,Cash loans,M,Y,Y,2,405000,513040.5,61015.5,472500,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.04622,-14342,-976,-2238,-1168,3,1,1,0,1,0,1,Managers,4,1,1,TUESDAY,10,0,1,1,0,0,0,Business Entity Type 3,0.857563772,0.745885881,0.681705878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100306,Cash loans,M,N,N,0,112500,360000,28570.5,360000,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.010032,-8743,-253,-8712,-1416,,1,1,0,1,0,0,Sales staff,1,2,2,THURSDAY,5,0,0,0,0,0,0,Business Entity Type 3,,0.383464493,0.492060094,0.0134,,,,,0,0.069,0.0417,,,,0.0062,,,0.0137,,,,,0,0.069,0.0417,,,,0.0065,,,0.0135,,,,,0,0.069,0.0417,,,,0.0063,,,,block of flats,0.0068,Wooden,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100311,Cash loans,F,N,Y,0,175500,247500,12766.5,247500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-17709,-3910,-9194,-1265,,1,1,0,1,0,1,Medicine staff,2,3,3,SUNDAY,11,0,0,0,0,0,0,Government,0.66962155,0.312172803,0.164414179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
100312,Cash loans,M,N,N,0,67500,463500,33921,463500,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.009175,-23313,365243,-1806,-5207,,1,0,0,1,1,0,,2,2,2,FRIDAY,18,0,0,0,0,0,0,XNA,0.718056724,0.481892514,0.821443313,0.1098,0.104,0.9925,,,0.1,0.0862,0.375,,0.0181,,0.1467,,0.0051,0.0567,0.1079,0.9881,,,0.0403,0.0345,0.375,,0.0185,,0.099,,0.0054,0.1109,0.104,0.9925,,,0.1,0.0862,0.375,,0.0184,,0.1494,,0.0052,,block of flats,0.1572,"Stone, brick",No,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100330,Cash loans,F,Y,Y,0,211500,539100,27652.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-13900,-2292,-308,-5677,21,1,1,0,1,0,1,Core staff,2,3,3,WEDNESDAY,9,0,0,0,0,0,0,Postal,0.322894571,0.506135432,0.492060094,0.0082,0.0327,0.9811,,,0,0.0345,0.0417,,0.0227,,0.0062,,0,0.0084,0.034,0.9811,,,0,0.0345,0.0417,,0.0232,,0.0065,,0,0.0083,0.0327,0.9811,,,0,0.0345,0.0417,,0.0231,,0.0064,,0,,block of flats,0.0054,"Stone, brick",No,10,0,9,0,-998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
100331,Cash loans,M,Y,Y,0,225000,792162,40576.5,630000,Unaccompanied,Working,Higher education,Married,Rented apartment,0.008474,-17884,-2634,-7177,-1057,13,1,1,0,1,0,0,Drivers,2,2,2,THURSDAY,14,1,1,1,1,1,1,Business Entity Type 3,,0.75646258,,0.268,0.0564,0.9856,,,0.08,0.069,0.3333,,0.0098,,0.0823,,,0.2731,0.0586,0.9856,,,0.0806,0.069,0.3333,,0.01,,0.0858,,,0.2706,0.0564,0.9856,,,0.08,0.069,0.3333,,0.01,,0.0838,,,,specific housing,0.1355,"Stone, brick",No,0,0,0,0,-866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100352,Cash loans,M,Y,Y,1,180000,729792,37390.5,630000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.031329,-18928,-1555,-6615,-2457,3,1,1,0,1,0,1,Drivers,3,2,2,WEDNESDAY,9,0,0,0,0,0,0,Medicine,0.536379306,0.672240432,0.185202082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,-1895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100358,Cash loans,F,N,Y,0,202500,798777,51178.5,697500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-18552,-2425,-3294,-2096,,1,1,0,1,0,0,Laborers,2,3,3,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.670721595,0.29063108,0.445396242,0.0082,,0.9717,,,0,0.0345,0.0417,,0.0163,,0.0084,,,0.0084,,0.9717,,,0,0.0345,0.0417,,0.0167,,0.0088,,,0.0083,,0.9717,,,0,0.0345,0.0417,,0.0166,,0.0086,,,,block of flats,0.0073,Wooden,No,0,0,0,0,-1766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
100367,Cash loans,M,Y,N,0,157500,261000,26874,261000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01452,-19840,-3761,-1325,-3323,14,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,10,0,0,0,0,0,0,Housing,,0.509228955,0.656158373,0.0928,0.0534,0.9841,0.762,,0.0532,0.1838,0.2221,,0.0585,,0.1123,,0.0007,0.0945,0,0.9786,0.719,,0,0.2069,0.1667,,0.0198,,0.0957,,0,0.0937,0.0534,0.9866,0.7652,,0,0.2069,0.1667,,0.0595,,0.0949,,0,,block of flats,0.0724,Panel,No,2,0,2,0,-1780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
100382,Cash loans,M,Y,N,1,180000,431280,22149,360000,Unaccompanied,Working,Higher education,Married,House / apartment,0.007274,-11746,-1804,-1095,-2911,22,1,1,0,1,1,1,Managers,3,2,2,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.378544527,0.164414179,0.0577,0.086,0.9747,0.6532,0.0062,0,0.1379,0.125,0.1667,0.038,0.0471,0.0554,0,0,0.0588,0.0892,0.9747,0.6668,0.0062,0,0.1379,0.125,0.1667,0.0389,0.0514,0.0577,0,0,0.0583,0.086,0.9747,0.6578,0.0062,0,0.1379,0.125,0.1667,0.0387,0.0479,0.0564,0,0,reg oper account,block of flats,0.047,"Stone, brick",No,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
100384,Cash loans,F,N,Y,0,112500,360000,28570.5,360000,Unaccompanied,State servant,Higher education,Married,With parents,0.018209,-11991,-1303,-5282,-936,,1,1,0,1,0,0,Medicine staff,2,3,3,WEDNESDAY,13,0,0,0,0,0,0,Medicine,0.640360888,0.394268139,,0.1701,0,0.9771,0.6872,0.0365,0,0.1034,0.1667,0.2083,0.0631,0.1378,0.0613,0.0039,0,0.1733,0,0.9772,0.6994,0.0368,0,0.1034,0.1667,0.2083,0.0646,0.1506,0.0638,0.0039,0,0.1718,0,0.9771,0.6914,0.0367,0,0.1034,0.1667,0.2083,0.0642,0.1402,0.0624,0.0039,0,reg oper account,block of flats,0.0681,"Stone, brick",No,0,0,0,0,-213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100385,Cash loans,M,Y,N,1,229500,544500,42268.5,544500,Family,Working,Lower secondary,Married,House / apartment,0.028663,-12567,-5041,-4640,-4565,4,1,1,0,1,0,0,,3,2,2,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 2,,0.57676841,0.283711883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
100386,Cash loans,F,N,Y,3,202500,207396,13383,157500,Unaccompanied,Commercial associate,Higher education,Civil marriage,Municipal apartment,0.006629,-13622,-993,-5684,-2089,,1,1,0,1,0,1,Core staff,5,2,2,FRIDAY,9,0,0,0,0,0,0,Medicine,,0.592205506,0.513693766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100399,Cash loans,M,N,N,0,360000,1024740,43546.5,900000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.010276,-20520,-3794,-3157,-4057,,1,1,1,1,0,0,,2,2,2,MONDAY,18,0,0,0,0,0,0,Other,0.584380781,0.790452325,0.406617437,0.0742,0.0533,0.9841,,,0.08,0.069,0.3333,,0.0794,,0.0788,,0,0.0756,0.0553,0.9841,,,0.0806,0.069,0.3333,,0.0812,,0.0821,,0,0.0749,0.0533,0.9841,,,0.08,0.069,0.3333,,0.0808,,0.0802,,0,,block of flats,0.062,"Stone, brick",No,0,0,0,0,-3049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100404,Cash loans,F,N,Y,0,270000,2013840,83110.5,1800000,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.0105,-14343,-2682,-6069,-797,,1,1,0,1,0,0,Managers,2,3,3,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.662576542,0.209154699,0.1268,0.0869,0.9767,0.6804,0.0179,0,0.2759,0.1667,0.2083,0.0191,0.0983,0.0781,0.0232,0.0207,0.1292,0.0902,0.9767,0.6929,0.0181,0,0.2759,0.1667,0.2083,0.0195,0.1074,0.0814,0.0233,0.0219,0.128,0.0869,0.9767,0.6847,0.018,0,0.2759,0.1667,0.2083,0.0194,0.1,0.0795,0.0233,0.0212,reg oper account,block of flats,0.0941,"Stone, brick",No,6,0,6,0,-533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100416,Cash loans,F,Y,N,0,157500,869049,31342.5,733500,Family,Commercial associate,Higher education,Married,House / apartment,0.010147,-16462,-2757,-4150,-9,6,1,1,0,1,0,0,Sales staff,2,2,2,FRIDAY,10,0,0,0,0,0,0,Self-employed,0.410947814,0.644822718,0.698667555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
100422,Cash loans,M,N,N,3,180000,315000,16213.5,315000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-18292,-1203,-4513,-1807,,1,1,1,1,0,0,Laborers,5,2,2,SATURDAY,18,0,0,0,0,1,1,Construction,,0.516675196,0.579727423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
100426,Cash loans,F,Y,Y,0,157500,1125000,65313,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-14901,-6438,-3513,-4258,8,1,1,0,1,0,1,Core staff,2,2,2,MONDAY,13,0,0,0,0,0,0,Kindergarten,0.519329613,0.568420044,0.406617437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100438,Cash loans,F,N,Y,1,144000,450000,23107.5,450000,Family,Working,Higher education,Married,House / apartment,0.030755,-10711,-1327,-14,-1272,,1,1,0,1,1,0,Sales staff,3,2,2,WEDNESDAY,9,0,0,0,0,0,0,Self-employed,0.525447446,0.664070917,0.560284328,0.0825,0.0855,0.9771,0.6872,0.0079,0,0.1379,0.1667,0.2083,0.0301,0.0672,0.0636,0,0,0.084,0.0887,0.9772,0.6994,0.008,0,0.1379,0.1667,0.2083,0.0308,0.0735,0.0663,0,0,0.0833,0.0855,0.9771,0.6914,0.008,0,0.1379,0.1667,0.2083,0.0306,0.0684,0.0647,0,0,,block of flats,0.05,"Stone, brick",No,2,1,2,0,-992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
100444,Cash loans,M,N,N,1,202500,300735,16443,243000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612,-9731,365243,-5251,-2314,,1,0,0,1,0,1,,3,2,2,SATURDAY,11,0,0,0,1,0,0,XNA,,0.26557184,0.538862707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
100445,Cash loans,M,N,N,0,135000,278505,15237,211500,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.018801,-13188,-126,-7143,-1257,,1,1,0,1,0,0,Laborers,1,2,2,THURSDAY,15,0,0,0,0,0,0,Other,0.183408329,0.504134762,,0.1237,0.0915,0.9856,0.8028,0.0571,0.16,0.1379,0.375,0.4167,0.0316,0.1009,0.154,0,0,0.1261,0.0949,0.9856,0.8105,0.0577,0.1611,0.1379,0.375,0.4167,0.0323,0.1102,0.1605,0,0,0.1249,0.0915,0.9856,0.8054,0.0575,0.16,0.1379,0.375,0.4167,0.0322,0.1026,0.1568,0,0,reg oper spec account,block of flats,0.1524,Panel,No,0,0,0,0,-1789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100446,Cash loans,M,Y,N,0,157500,594121.5,30465,472500,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.019101,-10015,-1283,-4322,-2694,3,1,1,0,1,0,0,Core staff,1,2,2,THURSDAY,9,0,0,0,0,1,1,Military,0.342672388,0.085703003,0.563835049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,-456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100447,Cash loans,F,N,Y,0,99000,130320,9873,112500,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.003069,-21556,365243,-4896,-5008,,1,0,0,1,0,0,,2,3,3,FRIDAY,10,0,0,0,0,0,0,XNA,,0.487742093,0.680138822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100450,Cash loans,F,N,Y,0,40500,90000,7110,90000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-22995,365243,-10775,-3516,,1,0,0,1,0,0,,2,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.696422511,0.328063161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100466,Cash loans,F,N,Y,0,175500,261801,18747,234000,Group of people,Working,Secondary / secondary special,Married,House / apartment,0.035792,-22986,-2062,-8014,-4415,,1,1,0,1,0,1,Managers,2,2,2,MONDAY,17,0,0,0,0,1,1,School,0.812968016,0.676834679,0.363945239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-2888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100483,Cash loans,F,N,Y,1,202500,675000,25578,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006008,-15358,-3235,-7912,-4830,,1,1,0,1,0,0,Core staff,3,2,2,WEDNESDAY,13,0,0,0,0,1,1,Government,,0.704811331,0.445396242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100484,Cash loans,F,N,Y,0,202500,1907010,66415.5,1741500,Family,Working,Higher education,Married,House / apartment,0.019689,-21975,-1083,-12431,-4962,,1,1,1,1,1,1,Core staff,2,2,2,WEDNESDAY,8,0,0,0,0,0,0,Self-employed,0.89039489,0.59426873,0.639707568,0.1216,0.1172,0.9771,,,0,0.2759,0.1667,,0.141,,0.1123,,0.0074,0.1239,0.1216,0.9772,,,0,0.2759,0.1667,,0.1442,,0.117,,0.0078,0.1228,0.1172,0.9771,,,0,0.2759,0.1667,,0.1434,,0.1143,,0.0076,,block of flats,0.0883,Panel,No,5,1,5,1,-1363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100494,Cash loans,F,N,Y,0,135000,675000,36747,675000,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.030755,-10476,-2786,-725,-3136,,1,1,1,1,0,0,Sales staff,2,2,2,MONDAY,13,0,0,0,1,1,0,Self-employed,,0.307902035,0.6577838,0.0464,0.0818,0.9985,0.9796,,0,0.069,0.0833,0.0417,0.0114,0.0378,0.0356,0,0,0.0473,0.0849,0.9985,0.9804,,0,0.069,0.0833,0.0417,0.0116,0.0413,0.037,0,0,0.0468,0.0818,0.9985,0.9799,,0,0.069,0.0833,0.0417,0.0116,0.0385,0.0362,0,0,reg oper account,block of flats,0.0325,"Stone, brick",No,0,0,0,0,-1798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100510,Cash loans,M,Y,N,0,315000,405000,21969,405000,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.007114,-15070,-1169,-6699,-4110,15,1,1,0,1,0,0,Drivers,1,2,2,TUESDAY,14,0,0,0,0,0,0,Government,0.320597131,0.343900327,0.403141677,0.0928,0.1026,0.9826,,,0,0.2069,0.1667,,,,0.0874,,0,0.0945,0.1065,0.9826,,,0,0.2069,0.1667,,,,0.0911,,0,0.0937,0.1026,0.9826,,,0,0.2069,0.1667,,,,0.089,,0,,block of flats,0.0688,Panel,No,0,0,0,0,-682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100512,Cash loans,F,N,Y,0,92250,130320,13815,112500,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.003818,-23681,365243,-3536,-4863,,1,0,0,1,1,0,,1,2,2,WEDNESDAY,4,0,0,0,0,0,0,XNA,,0.732383107,,0.0124,0.031,0.9881,0.8368,0,0,0.069,0.0417,,0.0082,0.0101,0.0126,0,0,0.0126,0.0322,0.9881,0.8432,0,0,0.069,0.0417,,0.0084,0.011,0.0132,0,0,0.0125,0.031,0.9881,0.839,0,0,0.069,0.0417,,0.0083,0.0103,0.0129,0,0,reg oper account,block of flats,0.0099,Block,No,4,0,4,0,-158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
